Country Name,Country Code,Indicator Name,Indicator Code,1960.0,1961.0,1962.0,1963.0,1964.0,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,Unnamed: 68
Aruba,ABW,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa Eastern and Southern,AFE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89120065261899,-1.45992847012181,-2.03254145316791,-1.67292360294567,7.28997522756913,6.30517464359048,0.0169023457486333,9.1205511184782,-2.41548350109268,1.64285104039155,-2.34749242425606,6.49590529774116,-0.697416411218683,3.78779121683934,10.7600718065054,3.72787952342813,0.877183629897502,3.98131804221697,-0.696919254088542,5.33737169613087,0.45325498046968,1.67444210021901,1.81516903177503,4.890278959372,4.93899612576678,2.22843495788049,3.4165682709435,2.82265378958893,4.03444424551722,3.15512775861502,1.0475884493823,3.80417129520157,5.24255064679562,3.43376663819446,2.33301053492552,3.94961187872254,2.13578331936368,1.70005582091287,3.82099346438383,4.3308820424478,2.8157203539741,1.54580288984789,0.0
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7983102944344,-22.2363560541923,17.6981031760703,-5.10925115291374,14.7004462834181,-14.9163297643984,44.5629549189029,-6.3751344936499,-7.59232353439185,18.2247894586686,0.0052674137791939,-0.10070510676627,-5.65721785186237,5.97175186192254,6.41105900151825,-4.41531136727946,17.4598248147288,5.9423403878575,-9.7806339651292,-6.56407790334215,0.0,0.0
Africa Western and Central,AFW,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98350855802063,-1.82672297348934,-1.378166365281,15.0214552811227,7.41612082902741,-1.40260846855455,6.68931640135726,4.43391797844366,3.02225225280593,4.30360349126686,0.13952771123418,3.67085881083393,2.44433108759577,3.8444261326247,3.88745076472215,2.97673057860625,4.99911532031044,5.5203147157191,1.14674726393412,3.27279735881967,34.7746006306288,6.9568592213505,4.67430456288321,7.42091123762161,5.87293569689568,5.55611801384379,6.74314958828862,4.72379023532619,5.91746614759792,1.79254305648453,6.28306651801293,2.66499401790894,4.79767128604733,3.50535683088917,4.24543941589961,4.91926527229577,3.24943642891577,2.32149591959828,2.58986032847415,3.08571676940852,3.3871806063103,1.66137708243157,0.0
Angola,AGO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02284241452462,9.07309617146548,4.54913415548393,16.3031075463946,5.57732278208786,4.75297178937919,5.72999988906047,8.69413343801064,9.29019674355496,7.17749757516974,4.01689291101054,17.1743770590692,10.1604807492402,3.85272125961606,0.457774816327586,-2.48259940734616,-1.74725721251524,2.84370841874349,17.2048500319081,3.93982925566749,2.71251632532974,0.0
Albania,ALB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.1122775201623,6.23379360964935,5.39532951334567,6.69542676815271,2.69306837937616,2.04775220207709,2.94358260578622,6.30794530236356,0.678565773095102,3.11850449478889,2.71632578723376,7.07148162165561,1.90487706489877,7.65002576326386,4.77292229175745,5.3926820974817,1.13502791202347,1.96183844726158,0.767592593421867,2.04752051403811,0.837116541882182,1.17693447095178,0.626890596273014,1.34903539625898,1.80056826626509,0.0558419953266451,-0.683192841627744,0.0
Andorra,AND,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.57281553398059,-8.71848739495799,17.95166858458,7.02439024390245,-3.281677301732,-2.63901979264844,6.00193610842209,4.20091324200914,-2.54163014899211,9.1726618705036,5.18945634266885,16.4447924823806,-6.05245460659046,-5.86972083035076,-3.19391634980988,5.4202670856245,7.60059612518629,-0.76177285318559,-2.44242847173761,-4.93562231759657,2.93453724604966,0.438596491228054,1.16448326055314,0.0
Arab World,ARB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801891034407845,5.91705793942255,4.09387852362515,3.24658492849299,-3.40784944468093,7.01590398917781,-1.25061007142321,10.3304302010973,5.53894512637154,-2.26080143766279,-2.74356202233666,3.01819129838654,2.80773085961081,8.99541617305499,-1.06185513656693,3.73722857838136,5.61108488814781,8.30082681024018,2.72948228159473,4.08205199368064,9.5265728989047,-0.731630163167736,2.27288085838451,5.48113255339382,0.2492734773422,5.48900871648641,-2.10862080915851,8.45863152856214,0.917119257153274,7.51358114165426,0.90872894503255,-2.71624581751651,4.87794184086492,3.79802127722471,1.97977608437701,1.55269273837975,3.50373270166837,5.9280945620046,-5.26896654955571,1.20396516462056,6.59372720961291,2.86010784697312,5.18162869615017,1.0779821558402,5.74488595052884,-0.562825914862401,-0.283055582065984,0.833347025802709,2.41298209379619,3.77148314190565,4.14338542882211,1.48644784424509,0.867907819473942,-0.803241191517372,3.33739136487985,0.0
United Arab Emirates,ARE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21027902310161,-3.11660526013306,-1.97084506083529,-4.01358582913311,-8.64192427874308,-1.84234346362396,-10.8917135014137,-0.41062049665392,-10.8098842541029,5.35892161881671,3.8212197217299,-0.744908493972005,-0.166131938275768,0.399548427743056,4.01521483472922,4.37358667481908,4.90411534299288,9.96052773444036,-3.07703309216164,27.2285319749665,2.28934523763935,0.0,0.0
